CID,segment,country,city,state,zipcode,region,date
SP20860,Corp,United States,Los Angeles,California,90045,W,5/3/2014
JE15745,Cons,United States,Louisville,Colorado,80027,W,6/22/2011
MP17965,Corp,United States,Lawrence,Massachusetts,1841,E,10/20/2014
MP17965,Corp,United States,Lawrence,Massachusetts,1841,E,10/20/2014
NF18385,Cons,United States,Jackson,Mississippi,39212,S,8/22/2014
JM15265,Corp,United States,Canton,Michigan,48187,C,11/24/2014
JM15265,Corp,United States,Canton,Michigan,48187,C,11/24/2014
SD20485,Home,United States,New Rochelle,NY,10801,E,9/13/2011
KH16630,Corp,United States,San Antonio,Texas,78207,C,2/10/2014
RB19795,Home,United States,Gastonia,North Carolina,28052,S,4/16/2013
RB19795,Home,United States,Gastonia,North Carolina,28052,S,4/16/2013
RB19795,Home,United States,Gastonia,North Carolina,28052,S,4/16/2013
RB19795,Home,United States,Gastonia,North Carolina,28052,S,4/16/2013
DB13060,Cons,United States,Lowell,Massachusetts,1852,E,7/6/2013
MK18160,Cons,United States,Jacksonville,FL,32216,S,12/19/2011
MK18160,Cons,United States,Jacksonville,FL,32216,S,12/19/2011
PO19180,Home,United States,Chicago,Illinois,60623,C,6/13/2013
PO19180,Home,United States,Chicago,Illinois,60623,C,6/13/2013
BB11545,Corp,United States,Houston,Texas,77070,C,9/16/2014
CV12805,Corp,United States,New York City,NY,10024,E,1/21/2014
PK19075,Cons,United States,Detroit,Michigan,48227,C,6/9/2013
PK19075,Cons,United States,Detroit,Michigan,48227,C,6/9/2013
PK19075,Cons,United States,Detroit,Michigan,48227,C,6/9/2013
PK19075,Cons,United States,Detroit,Michigan,48227,C,6/9/2013
PK19075,Cons,United States,Detroit,Michigan,48227,C,6/9/2013
PK19075,Cons,United States,Detroit,Michigan,48227,C,6/9/2013
TB21595,Cons,United States,Columbus,Indiana,47201,C,3/21/2014
RB19360,Cons,United States,Auburn,NY,13021,E,2/4/2013
RB19360,Cons,United States,Auburn,NY,13021,E,2/4/2013
RB19360,Cons,United States,Auburn,NY,13021,E,2/4/2013
RB19360,Cons,United States,Auburn,NY,13021,E,2/4/2013
RB19360,Cons,United States,Auburn,NY,13021,E,2/4/2013
RB19360,Cons,United States,Auburn,NY,13021,E,2/4/2013
EB13705,Corp,United States,Akron,Ohio,44312,E,10/21/2014
EB13705,Corp,United States,Akron,Ohio,44312,E,10/21/2014
KH16630,Corp,United States,Norman,Oklahoma,73071,C,12/14/2013
SC20095,Cons,United States,Concord,California,94521,W,2/13/2011
NF18385,Cons,United States,Decatur,Illinois,62521,C,2/10/2013
NF18385,Cons,United States,Decatur,Illinois,62521,C,2/10/2013
JH15985,Cons,United States,Seattle,Washington,98115,W,12/15/2012
JH15985,Cons,United States,Seattle,Washington,98115,W,12/15/2012
JH15985,Cons,United States,Seattle,Washington,98115,W,12/15/2012
TN21040,Home,United States,Phoenix,AZ,85023,W,4/23/2013
TN21040,Home,United States,Phoenix,AZ,85023,W,4/23/2013
TN21040,Home,United States,Phoenix,AZ,85023,W,4/23/2013
TN21040,Home,United States,Phoenix,AZ,85023,W,4/23/2013
TN21040,Home,United States,Phoenix,AZ,85023,W,4/23/2013
JS15940,Home,United States,Park Ridge,Illinois,60068,C,1/17/2012
DS13180,Corp,United States,Amarillo,Texas,79109,C,1/4/2014
CC12670,Cons,United States,Chicago,Illinois,60610,C,12/17/2013
MH17785,Corp,United States,Lindenhurst,NY,11757,E,12/20/2012
JP15520,Cons,United States,San Francisco,California,94110,W,9/11/2011
JP15520,Cons,United States,San Francisco,California,94110,W,9/11/2011
JP15520,Cons,United States,San Francisco,California,94110,W,9/11/2011
JP15520,Cons,United States,San Francisco,California,94110,W,9/11/2011
JP15520,Cons,United States,San Francisco,California,94110,W,9/11/2011
JP15520,Cons,United States,San Francisco,California,94110,W,9/11/2011
KH16690,Corp,United States,Los Angeles,California,90008,W,7/13/2013
JE15475,Cons,United States,Troy,NY,12180,E,3/11/2013
JG15805,Corp,United States,New York City,NY,10024,E,3/7/2013
JG15805,Corp,United States,New York City,NY,10024,E,3/7/2013
XP21865,Cons,United States,San Diego,California,92024,W,6/10/2011
EM14065,Cons,United States,New York City,NY,10024,E,7/22/2011
EM14065,Cons,United States,New York City,NY,10024,E,7/22/2011
MT18070,Home,United States,Los Angeles,California,90045,W,6/14/2014
MT18070,Home,United States,Los Angeles,California,90045,W,6/14/2014
MT18070,Home,United States,Los Angeles,California,90045,W,6/14/2014
SR20830,Cons,United States,Chicago,Illinois,60610,C,10/29/2011
CW11905,Home,United States,Huntsville,Texas,77340,C,6/13/2011
CW11905,Home,United States,Huntsville,Texas,77340,C,6/13/2011
CW11905,Home,United States,Huntsville,Texas,77340,C,6/13/2011
AJ10960,Cons,United States,Rochester,NY,14609,E,9/14/2011
AJ10960,Cons,United States,Rochester,NY,14609,E,9/14/2011
SS20590,Cons,United States,Seattle,Washington,98115,W,5/15/2013
RO19780,Cons,United States,Memphis,Tennessee,38109,S,3/19/2013
MD17350,Cons,United States,Fayetteville,Arkansas,72701,S,12/27/2012
SC20095,Cons,United States,Costa Mesa,California,92627,W,1/8/2013
SC20095,Cons,United States,Costa Mesa,California,92627,W,1/8/2013
SC20095,Cons,United States,Costa Mesa,California,92627,W,1/8/2013
SC20095,Cons,United States,Costa Mesa,California,92627,W,1/8/2013
MY17380,Corp,United States,Parker,Colorado,80134,W,5/6/2013
MY17380,Corp,United States,Parker,Colorado,80134,W,5/6/2013
MY17380,Corp,United States,Parker,Colorado,80134,W,5/6/2013
MY17380,Corp,United States,Parker,Colorado,80134,W,5/6/2013
MY17380,Corp,United States,Parker,Colorado,80134,W,5/6/2013
EB13705,Corp,United States,New York City,NY,10024,E,11/13/2014
CM12385,Cons,United States,Atlanta,Georgia,30318,S,3/16/2012
CM12385,Cons,United States,Atlanta,Georgia,30318,S,3/16/2012
CM12385,Cons,United States,Atlanta,Georgia,30318,S,3/16/2012
CM12385,Cons,United States,Atlanta,Georgia,30318,S,3/16/2012
LS17245,Cons,United States,Gladstone,Missouri,64118,C,11/27/2014
LS17245,Cons,United States,Gladstone,Missouri,64118,C,11/27/2014
LF17185,Cons,United States,Newark,Ohio,43055,E,10/21/2013
BN11515,Cons,United States,Los Angeles,California,90049,W,12/22/2014
BN11515,Cons,United States,Los Angeles,California,90049,W,12/22/2014
AD10180,Home,United States,Great Falls,Montana,59405,W,1/23/2014
AD10180,Home,United States,Great Falls,Montana,59405,W,1/23/2014
AD10180,Home,United States,Great Falls,Montana,59405,W,1/23/2014
AD10180,Home,United States,Great Falls,Montana,59405,W,1/23/2014
DB13210,Cons,United States,Houston,Texas,77041,C,3/22/2012
DB13210,Cons,United States,Houston,Texas,77041,C,3/22/2012
DB13210,Cons,United States,Houston,Texas,77041,C,3/22/2012
MC17605,Corp,United States,Detroit,Michigan,48234,C,1/24/2014
LH17155,Cons,United States,Los Angeles,California,90032,W,5/22/2013
LH17155,Cons,United States,Los Angeles,California,90032,W,5/22/2013
BD11605,Cons,United States,Lawrence,Massachusetts,1841,E,12/26/2012
PH18790,Home,United States,Lakeland,FL,33801,S,10/22/2014
PH18790,Home,United States,Lakeland,FL,33801,S,10/22/2014
MG18145,Cons,United States,Philadelphia,Pennsylvania,19134,E,3/9/2012
MG18145,Cons,United States,Philadelphia,Pennsylvania,19134,E,3/9/2012
MG18145,Cons,United States,Philadelphia,Pennsylvania,19134,E,3/9/2012
KB16240,Corp,United States,Los Angeles,California,90036,W,7/11/2012
JC15340,Cons,United States,Los Angeles,California,90032,W,8/9/2014
RL19615,Cons,United States,Montgomery,Alabama,36116,S,2/6/2013
RL19615,Cons,United States,Montgomery,Alabama,36116,S,2/6/2013
AA10375,Cons,United States,Mesa,AZ,85204,W,7/17/2013
EP13915,Cons,United States,Chicago,Illinois,60653,C,4/9/2014
MP17470,Home,United States,New York City,NY,10009,E,3/12/2012
DK12985,Cons,United States,Henderson,Kentucky,42420,S,7/12/2012
DK12985,Cons,United States,Henderson,Kentucky,42420,S,7/12/2012
BD11500,Cons,United States,Green Bay,Wisconsin,54302,C,2/2/2011
ES14080,Corp,United States,Tucson,AZ,85705,W,7/15/2013
LM17065,Cons,United States,Springfield,Ohio,45503,E,12/18/2012
PG18895,Cons,United States,Fort Worth,Texas,76106,C,5/16/2011
PG18895,Cons,United States,Fort Worth,Texas,76106,C,5/16/2011
PG18895,Cons,United States,Fort Worth,Texas,76106,C,5/16/2011
AS10135,Home,United States,New York City,NY,10035,E,11/20/2014
AS10135,Home,United States,New York City,NY,10035,E,11/20/2014
DK13225,Corp,United States,Chicago,Illinois,60653,C,11/15/2012
DK13225,Corp,United States,Chicago,Illinois,60653,C,11/15/2012
DK13225,Corp,United States,Chicago,Illinois,60653,C,11/15/2012
BD11320,Cons,United States,San Francisco,California,94110,W,4/16/2013
RC19960,Cons,United States,Jacksonville,FL,32216,S,9/13/2014
GT14710,Cons,United States,Houston,Texas,77070,C,11/25/2014
DK13225,Corp,United States,Anaheim,California,92804,W,4/7/2014
AJ10945,Cons,United States,Wilmington,North Carolina,28403,S,3/3/2011
OT18730,Cons,United States,Los Angeles,California,90045,W,6/16/2013
OT18730,Cons,United States,Los Angeles,California,90045,W,6/16/2013
OT18730,Cons,United States,Los Angeles,California,90045,W,6/16/2013
LP17080,Cons,United States,San Francisco,California,94110,W,11/21/2014
LP17080,Cons,United States,San Francisco,California,94110,W,11/21/2014
CA12775,Cons,United States,Tampa,FL,33614,S,9/14/2011
CA12775,Cons,United States,Tampa,FL,33614,S,9/14/2011
JF15490,Cons,United States,Seattle,Washington,98105,W,7/12/2012
JF15490,Cons,United States,Seattle,Washington,98105,W,7/12/2012
FP14320,Cons,United States,Los Angeles,California,90008,W,8/12/2014
EB13840,Corp,United States,Seattle,Washington,98105,W,2/10/2014
EB13840,Corp,United States,Seattle,Washington,98105,W,2/10/2014
EB13840,Corp,United States,Seattle,Washington,98105,W,2/10/2014
EB13840,Corp,United States,Seattle,Washington,98105,W,2/10/2014
JF15415,Cons,United States,New York City,NY,10024,E,12/29/2014
JF15415,Cons,United States,New York City,NY,10024,E,12/29/2014
JF15415,Cons,United States,New York City,NY,10024,E,12/29/2014
JF15415,Cons,United States,New York City,NY,10024,E,12/29/2014
SF20200,Cons,United States,Marysville,Washington,98270,W,4/11/2013
TG21640,Cons,United States,Long Beach,California,90805,W,9/18/2012
TG21640,Cons,United States,Long Beach,California,90805,W,9/18/2012
TG21640,Cons,United States,Long Beach,California,90805,W,9/18/2012
CS11950,Cons,United States,Chicago,Illinois,60610,C,7/21/2014
CS11950,Cons,United States,Chicago,Illinois,60610,C,7/21/2014
CC12145,Cons,United States,Los Angeles,California,90004,W,9/14/2012
DV13465,Cons,United States,Denver,Colorado,80219,W,2/12/2014
DV13465,Cons,United States,Denver,Colorado,80219,W,2/12/2014
DV13465,Cons,United States,Denver,Colorado,80219,W,2/12/2014
DV13465,Cons,United States,Denver,Colorado,80219,W,2/12/2014
DV13465,Cons,United States,Denver,Colorado,80219,W,2/12/2014
BD11725,Cons,United States,Richmond,Kentucky,40475,S,3/7/2012
BD11725,Cons,United States,Richmond,Kentucky,40475,S,3/7/2012
ZC21910,Cons,United States,Salem,Oregon,97301,W,3/21/2013
ZC21910,Cons,United States,Salem,Oregon,97301,W,3/21/2013
ZC21910,Cons,United States,Salem,Oregon,97301,W,3/21/2013
ZC21910,Cons,United States,Salem,Oregon,97301,W,3/21/2013
MS17830,Cons,United States,Laredo,Texas,78041,C,1/14/2011
MS17830,Cons,United States,Laredo,Texas,78041,C,1/14/2011
LR16915,Cons,United States,San Diego,California,92024,W,8/8/2011
LR16915,Cons,United States,San Diego,California,92024,W,8/8/2011
LR16915,Cons,United States,San Diego,California,92024,W,8/8/2011
LR16915,Cons,United States,San Diego,California,92024,W,8/8/2011
TP21130,Cons,United States,Philadelphia,Pennsylvania,19134,E,7/15/2013
CK12205,Cons,United States,Philadelphia,Pennsylvania,19120,E,7/17/2013
CK12205,Cons,United States,Philadelphia,Pennsylvania,19120,E,7/17/2013
CK12205,Cons,United States,Philadelphia,Pennsylvania,19120,E,7/17/2013
AS10240,Cons,United States,Tampa,FL,33614,S,3/15/2011
AS10240,Cons,United States,Tampa,FL,33614,S,3/15/2011
AS10240,Cons,United States,Tampa,FL,33614,S,3/15/2011
AS10240,Cons,United States,Tampa,FL,33614,S,3/15/2011
AS10240,Cons,United States,Tampa,FL,33614,S,3/15/2011
AR10510,Cons,United States,Philadelphia,Pennsylvania,19134,E,5/23/2011
AR10510,Cons,United States,Philadelphia,Pennsylvania,19134,E,5/23/2011
AR10510,Cons,United States,Philadelphia,Pennsylvania,19134,E,5/23/2011
NB18655,Corp,United States,Dallas,Texas,75217,C,2/5/2013
NB18655,Corp,United States,Dallas,Texas,75217,C,2/5/2013
GD14590,Corp,United States,Philadelphia,Pennsylvania,19143,E,9/14/2013
GD14590,Corp,United States,Philadelphia,Pennsylvania,19143,E,9/14/2013
CK12595,Cons,United States,Grove City,Ohio,43123,E,11/15/2014
CK12595,Cons,United States,Grove City,Ohio,43123,E,11/15/2014
NG18355,Corp,United States,New York City,NY,10011,E,8/19/2014
NG18355,Corp,United States,New York City,NY,10011,E,8/19/2014
NG18355,Corp,United States,New York City,NY,10011,E,8/19/2014
NG18355,Corp,United States,New York City,NY,10011,E,8/19/2014
NG18355,Corp,United States,New York City,NY,10011,E,8/19/2014
CA12265,Cons,United States,Chicago,Illinois,60610,C,12/26/2011
SF20965,Corp,United States,Dearborn,Michigan,48126,C,3/12/2012
SF20965,Corp,United States,Dearborn,Michigan,48126,C,3/12/2012
SF20965,Corp,United States,Dearborn,Michigan,48126,C,3/12/2012
SF20965,Corp,United States,Dearborn,Michigan,48126,C,3/12/2012
MO17800,Home,United States,New York City,NY,10009,E,9/16/2014
AT10735,Cons,United States,Seattle,Washington,98115,W,5/20/2014
LC17140,Cons,United States,San Francisco,California,94122,W,12/18/2014
LC17140,Cons,United States,San Francisco,California,94122,W,12/18/2014
FM14380,Cons,United States,Aurora,Colorado,80013,W,12/12/2013
FM14380,Cons,United States,Aurora,Colorado,80013,W,12/12/2013
FM14380,Cons,United States,Aurora,Colorado,80013,W,12/12/2013
BD11605,Cons,United States,Miami,FL,33180,S,9/25/2014
BD11605,Cons,United States,Miami,FL,33180,S,9/25/2014
DJ13420,Corp,United States,Warner Robins,Georgia,31088,S,4/10/2012
ME17725,Cons,United States,Aurora,Colorado,80013,W,8/16/2013
ME17725,Cons,United States,Aurora,Colorado,80013,W,8/16/2013
RB19465,Home,United States,Vallejo,California,94591,W,5/21/2013
RB19465,Home,United States,Vallejo,California,94591,W,5/21/2013
JD16150,Corp,United States,Minneapolis,Minnesota,55407,C,12/19/2013
JL15835,Cons,United States,Mission Viejo,California,92691,W,4/8/2014
JL15835,Cons,United States,Mission Viejo,California,92691,W,4/8/2014
SC20305,Cons,United States,Rochester Hills,Michigan,48307,C,6/16/2014
TW21025,Home,United States,Plainfield,New Jersey,7060,E,7/22/2014
CC12430,Home,United States,Columbus,Indiana,47201,C,12/31/2014
BB10990,Corp,United States,Sierra Vista,AZ,85635,W,2/4/2013
BB10990,Corp,United States,Sierra Vista,AZ,85635,W,2/4/2013
AR10825,Corp,United States,Vancouver,Washington,98661,W,12/12/2013
AR10825,Corp,United States,Vancouver,Washington,98661,W,12/12/2013
AR10825,Corp,United States,Vancouver,Washington,98661,W,12/12/2013
SR20740,Home,United States,New York City,NY,10024,E,10/24/2013
AR10405,Corp,United States,New York City,NY,10035,E,6/20/2014
AR10405,Corp,United States,New York City,NY,10035,E,6/20/2014
CR12730,Cons,United States,Columbus,Ohio,43229,E,8/23/2013
CR12730,Cons,United States,Columbus,Ohio,43229,E,8/23/2013
CR12730,Cons,United States,Columbus,Ohio,43229,E,8/23/2013
EH14125,Home,United States,Aurora,Illinois,60505,C,9/20/2013
EH14125,Home,United States,Aurora,Illinois,60505,C,9/20/2013
CB12025,Cons,United States,Arlington,Texas,76017,C,8/24/2012
CB12025,Cons,United States,Arlington,Texas,76017,C,8/24/2012
CB12025,Cons,United States,Arlington,Texas,76017,C,8/24/2012
CB12025,Cons,United States,Arlington,Texas,76017,C,8/24/2012
SP20545,Corp,United States,New York City,NY,10011,E,3/27/2013
RC19825,Cons,United States,Louisville,Kentucky,40214,S,5/11/2013
TH21235,Corp,United States,Dallas,Texas,75081,C,9/6/2014
TH21235,Corp,United States,Dallas,Texas,75081,C,9/6/2014
TH21235,Corp,United States,Dallas,Texas,75081,C,9/6/2014
RP19390,Cons,United States,Cleveland,Ohio,44105,E,12/24/2011
MO17800,Home,United States,Chicago,Illinois,60653,C,6/14/2014
MO17800,Home,United States,Chicago,Illinois,60653,C,6/14/2014
MO17800,Home,United States,Chicago,Illinois,60653,C,6/14/2014
TD20995,Cons,United States,Quincy,Illinois,62301,C,6/16/2014
RB19570,Cons,United States,Columbus,Indiana,47201,C,6/12/2014
RB19570,Cons,United States,Columbus,Indiana,47201,C,6/12/2014
RB19570,Cons,United States,Columbus,Indiana,47201,C,6/12/2014
CD11980,Cons,United States,Tyler,Texas,75701,C,3/19/2014
CD11980,Cons,United States,Tyler,Texas,75701,C,3/19/2014
CD11980,Cons,United States,Tyler,Texas,75701,C,3/19/2014
CD11980,Cons,United States,Tyler,Texas,75701,C,3/19/2014
DJ13630,Cons,United States,New York City,NY,10024,E,11/20/2013
DJ13630,Cons,United States,New York City,NY,10024,E,11/20/2013
DJ13630,Cons,United States,New York City,NY,10024,E,11/20/2013
GT14635,Corp,United States,Burlington,North Carolina,27217,S,5/11/2014
GT14635,Corp,United States,Burlington,North Carolina,27217,S,5/11/2014
MC17845,Cons,United States,Jackson,Mississippi,39212,S,5/7/2011
MC17845,Cons,United States,Jackson,Mississippi,39212,S,5/7/2011
MC17845,Cons,United States,Jackson,Mississippi,39212,S,5/7/2011
RA19285,Cons,United States,New York City,NY,10035,E,12/26/2014
NP18325,Cons,United States,Waynesboro,Virginia,22980,S,6/21/2011
NP18325,Cons,United States,Waynesboro,Virginia,22980,S,6/21/2011
NP18325,Cons,United States,Waynesboro,Virginia,22980,S,6/21/2011
AB10165,Cons,United States,Los Angeles,California,90036,W,2/4/2012
AB10165,Cons,United States,Los Angeles,California,90036,W,2/4/2012
JO15550,Home,United States,Chester,Pennsylvania,19013,E,5/14/2012
JO15550,Home,United States,Chester,Pennsylvania,19013,E,5/14/2012
JO15550,Home,United States,Chester,Pennsylvania,19013,E,5/14/2012
JO15550,Home,United States,Chester,Pennsylvania,19013,E,5/14/2012
JO15550,Home,United States,Chester,Pennsylvania,19013,E,5/14/2012
JO15550,Home,United States,Chester,Pennsylvania,19013,E,5/14/2012
JO15550,Home,United States,Chester,Pennsylvania,19013,E,5/14/2012
Dl13600,Corp,United States,Cleveland,Ohio,44105,E,3/9/2014
AS10285,Corp,United States,Seattle,Washington,98103,W,5/11/2013
JK15370,Cons,United States,Long Beach,California,90805,W,4/14/2012
BN11470,Corp,United States,Cary,North Carolina,27511,S,9/17/2011
BN11470,Corp,United States,Cary,North Carolina,27511,S,9/17/2011
BN11470,Corp,United States,Cary,North Carolina,27511,S,9/17/2011
DP13165,Cons,United States,New York City,NY,10035,E,2/12/2011
DP13165,Cons,United States,New York City,NY,10035,E,2/12/2011
DP13165,Cons,United States,New York City,NY,10035,E,2/12/2011
TH21550,Home,United States,New York City,NY,10035,E,5/4/2011
AP10915,Cons,United States,Palm Coast,FL,32137,S,4/9/2014
RS19765,Corp,United States,Mount Vernon,NY,10550,E,5/20/2014
RS19765,Corp,United States,Mount Vernon,NY,10550,E,5/20/2014
RS19765,Corp,United States,Mount Vernon,NY,10550,E,5/20/2014
Dl13600,Corp,United States,Seattle,Washington,98105,W,1/7/2011
SV20365,Cons,United States,Dover,Delaware,19901,E,1/15/2011
KC16540,Cons,United States,Newark,Ohio,43055,E,9/25/2014
CK12325,Home,United States,Orem,Utah,84057,W,2/6/2011
CK12325,Home,United States,Orem,Utah,84057,W,2/6/2011
RD19810,Home,United States,Los Angeles,California,90045,W,2/13/2013
MP17965,Corp,United States,Detroit,Michigan,48205,C,12/16/2013
MP17965,Corp,United States,Detroit,Michigan,48205,C,12/16/2013
MR17545,Home,United States,Philadelphia,Pennsylvania,19140,E,7/10/2011
SC20695,Corp,United States,Hialeah,FL,33012,S,7/13/2013
JF15355,Cons,United States,Austin,Texas,78745,C,9/17/2014
JF15355,Cons,United States,Austin,Texas,78745,C,9/17/2014
EG13900,Cons,United States,Oceanside,NY,11572,E,4/12/2013
EG13900,Cons,United States,Oceanside,NY,11572,E,4/12/2013
EG13900,Cons,United States,Oceanside,NY,11572,E,4/12/2013
EG13900,Cons,United States,Oceanside,NY,11572,E,4/12/2013
EG13900,Cons,United States,Oceanside,NY,11572,E,4/12/2013
DS13030,Home,United States,Seattle,Washington,98115,W,1/22/2014
DS13030,Home,United States,Seattle,Washington,98115,W,1/22/2014
DS13030,Home,United States,Seattle,Washington,98115,W,1/22/2014
DS13030,Home,United States,Seattle,Washington,98115,W,1/22/2014
DS13030,Home,United States,Seattle,Washington,98115,W,1/22/2014
DS13030,Home,United States,Seattle,Washington,98115,W,1/22/2014
