OID,shipmode,date
CA-2013-112942,Standard,2/13/2013
CA-2013-142335,Standard,12/16/2013
CA-2013-142335,Standard,12/16/2013
CA-2011-117429,Standard,7/10/2011
CA-2013-114713,Standard,7/13/2013
CA-2014-144113,Standard,9/17/2014
CA-2014-144113,Standard,9/17/2014
US-2013-150861,FC,4/12/2013
US-2013-150861,FC,4/12/2013
US-2013-150861,FC,4/12/2013
US-2013-150861,FC,4/12/2013
US-2013-150861,FC,4/12/2013
CA-2014-131954,Standard,1/22/2014
CA-2014-131954,Standard,1/22/2014
CA-2014-131954,Standard,1/22/2014
CA-2014-131954,Standard,1/22/2014
CA-2014-131954,Standard,1/22/2014
CA-2014-131954,Standard,1/22/2014
CA-2011-132500,Standard,8/9/2011
CA-2011-112326,Standard,5/1/2011
CA-2011-112326,Standard,5/1/2011
CA-2011-112326,Standard,5/1/2011
US-2013-146710,Standard,2/9/2013
US-2013-146710,Standard,2/9/2013
US-2013-146710,Standard,2/9/2013
US-2013-146710,Standard,2/9/2013
CA-2011-124429,1 Day,5/27/2011
CA-2011-124429,1 Day,5/27/2011
CA-2013-150889,SC,3/21/2013
CA-2014-126074,Standard,3/10/2014
CA-2014-126074,Standard,3/10/2014
CA-2014-126074,Standard,3/10/2014
CA-2014-126074,Standard,3/10/2014
CA-2013-110499,FC,8/4/2013
CA-2012-135272,Standard,7/12/2012
CA-2013-140928,Standard,9/19/2013
CA-2011-106803,Standard,12/29/2011
CA-2011-106803,Standard,12/29/2011
CA-2014-117240,Standard,7/24/2014
CA-2014-133333,Standard,9/19/2014
CA-2012-112319,Standard,5/9/2012
CA-2014-126046,Standard,4/11/2014
CA-2012-114923,Standard,2/13/2012
CA-2011-162775,SC,1/14/2011
CA-2011-162775,SC,1/14/2011
CA-2011-162775,SC,1/14/2011
CA-2011-162775,SC,1/14/2011
CA-2011-162775,SC,1/14/2011
CA-2011-106810,Standard,5/14/2011
CA-2013-157245,Standard,5/20/2013
CA-2014-104220,Standard,1/31/2014
CA-2014-104220,Standard,1/31/2014
CA-2014-104220,Standard,1/31/2014
CA-2014-104220,Standard,1/31/2014
CA-2014-104220,Standard,1/31/2014
CA-2014-104220,Standard,1/31/2014
CA-2011-165974,Standard,6/7/2011
CA-2012-144267,FC,8/21/2012
CA-2012-144267,FC,8/21/2012
CA-2012-144267,FC,8/21/2012
CA-2012-144267,FC,8/21/2012
US-2012-157014,SC,3/10/2012
US-2012-157014,SC,3/10/2012
US-2012-157014,SC,3/10/2012
US-2012-157014,SC,3/10/2012
CA-2012-154921,Standard,5/23/2012
CA-2014-129567,SC,3/18/2014
CA-2012-154620,Standard,12/12/2012
CA-2012-115938,Standard,6/26/2012
CA-2012-115938,Standard,6/26/2012
CA-2012-115938,Standard,6/26/2012
CA-2012-115938,Standard,6/26/2012
CA-2013-105256,1 Day,5/21/2013
CA-2011-156433,Standard,9/20/2011
CA-2011-156433,Standard,9/20/2011
CA-2014-151428,Standard,9/22/2014
CA-2012-124653,FC,12/24/2012
CA-2012-124653,FC,12/24/2012
CA-2012-124653,FC,12/24/2012
CA-2012-101910,Standard,3/12/2012
CA-2014-105809,FC,2/21/2014
CA-2014-105809,FC,2/21/2014
CA-2013-136133,SC,8/19/2013
CA-2013-115504,Standard,3/13/2013
CA-2014-135783,FC,4/23/2014
CA-2011-134313,Standard,1/11/2011
CA-2011-134313,Standard,1/11/2011
CA-2012-140921,FC,3/2/2012
CA-2012-140921,FC,3/2/2012
CA-2011-151995,FC,10/13/2011
CA-2011-151995,FC,10/13/2011
CA-2011-151995,FC,10/13/2011
CA-2011-151995,FC,10/13/2011
CA-2014-143686,1 Day,5/15/2014
CA-2014-143686,1 Day,5/15/2014
CA-2012-106565,FC,3/20/2012
CA-2013-149370,Standard,9/16/2013
CA-2011-140858,Standard,2/7/2011
CA-2011-140858,Standard,2/7/2011
CA-2011-140858,Standard,2/7/2011
CA-2011-140858,Standard,2/7/2011
CA-2011-140858,Standard,2/7/2011
CA-2014-101434,Standard,6/21/2014
CA-2014-101434,Standard,6/21/2014
US-2011-102071,Standard,5/15/2011
US-2011-102071,Standard,5/15/2011
CA-2014-126956,Standard,8/22/2014
CA-2014-126956,Standard,8/22/2014
CA-2014-126956,Standard,8/22/2014
CA-2014-129462,SC,6/17/2014
CA-2014-129462,SC,6/17/2014
CA-2014-129462,SC,6/17/2014
CA-2014-129462,SC,6/17/2014
CA-2013-165316,Standard,7/24/2013
CA-2013-165316,Standard,7/24/2013
CA-2013-165316,Standard,7/24/2013
US-2011-115987,SC,8/9/2011
US-2014-156083,Standard,5/11/2014
US-2013-137547,Standard,3/13/2013
CA-2012-100454,Standard,11/20/2012
CA-2012-100454,Standard,11/20/2012
CA-2012-100454,Standard,11/20/2012
CA-2013-161669,FC,8/11/2013
CA-2013-161669,FC,8/11/2013
CA-2013-161669,FC,8/11/2013
CA-2013-161669,FC,8/11/2013
CA-2012-114300,Standard,10/13/2012
CA-2012-114300,Standard,10/13/2012
CA-2014-107503,Standard,2/1/2014
CA-2011-107755,Standard,2/13/2011
CA-2013-152534,SC,6/21/2013
CA-2013-152534,SC,6/21/2013
CA-2013-113747,Standard,5/6/2013
CA-2013-123274,Standard,2/19/2013
CA-2013-123274,Standard,2/19/2013
CA-2011-125612,Standard,3/8/2011
CA-2011-125612,Standard,3/8/2011
CA-2011-125612,Standard,3/8/2011
CA-2014-161984,Standard,4/16/2014
CA-2014-161984,Standard,4/16/2014
CA-2011-133851,Standard,6/16/2011
CA-2011-133851,Standard,6/16/2011
CA-2013-134474,SC,5/1/2013
CA-2013-134474,SC,5/1/2013
CA-2013-134474,SC,5/1/2013
CA-2011-149020,Standard,1/16/2011
CA-2011-149020,Standard,1/16/2011
CA-2013-134362,FC,3/10/2013
CA-2011-136742,Standard,6/4/2011
CA-2013-158099,FC,4/9/2013
CA-2013-158099,FC,4/9/2013
CA-2012-131128,FC,10/19/2012
CA-2011-148488,Standard,10/12/2011
CA-2011-148488,Standard,10/12/2011
CA-2014-114636,Standard,8/26/2014
CA-2013-116736,Standard,1/17/2013
CA-2013-116736,Standard,1/17/2013
CA-2013-116736,Standard,1/17/2013
US-2011-158638,Standard,9/17/2011
CA-2014-111689,SC,1/12/2014
CA-2014-111689,SC,1/12/2014
CA-2012-129098,Standard,9/10/2012
US-2014-123463,1 Day,12/24/2014
CA-2013-165148,FC,10/23/2013
CA-2011-134061,Standard,4/5/2011
CA-2012-143602,SC,4/25/2012
CA-2014-115364,Standard,3/7/2014
CA-2014-150707,Standard,10/15/2014
CA-2011-104976,Standard,9/12/2011
CA-2014-132934,Standard,6/21/2014
CA-2014-132934,Standard,6/21/2014
CA-2014-133256,FC,6/27/2014
CA-2014-133256,FC,6/27/2014
CA-2014-133256,FC,6/27/2014
CA-2013-105494,FC,11/11/2013
CA-2013-105494,FC,11/11/2013
CA-2013-140634,SC,4/10/2013
CA-2011-144407,Standard,9/9/2011
CA-2014-160983,SC,1/11/2014
US-2013-114622,FC,4/13/2013
CA-2014-150959,FC,11/14/2014
CA-2014-150959,FC,11/14/2014
CA-2014-132353,FC,9/16/2014
CA-2013-130477,Standard,4/13/2013
CA-2013-130477,Standard,4/13/2013
CA-2013-130477,Standard,4/13/2013
CA-2014-143259,Standard,12/31/2014
CA-2014-143259,Standard,12/31/2014
CA-2014-143259,Standard,12/31/2014
CA-2014-137596,Standard,3/9/2014
CA-2014-137596,Standard,3/9/2014
CA-2014-137596,Standard,3/9/2014
CA-2012-133627,Standard,5/31/2012
CA-2014-102519,FC,11/28/2014
CA-2014-102519,FC,11/28/2014
US-2011-141215,Standard,6/15/2011
US-2011-141215,Standard,6/15/2011
US-2011-141215,Standard,6/15/2011
CA-2013-165218,Standard,6/3/2013
CA-2013-165218,Standard,6/3/2013
CA-2011-138296,Standard,5/12/2011
CA-2012-111164,Standard,4/15/2012
CA-2012-111164,Standard,4/15/2012
CA-2012-111164,Standard,4/15/2012
CA-2013-149797,Standard,9/16/2013
CA-2011-132962,FC,9/13/2011
CA-2011-132962,FC,9/13/2011
CA-2012-115091,Standard,5/10/2012
CA-2012-115091,Standard,5/10/2012
CA-2014-144932,FC,4/15/2014
CA-2014-144932,FC,4/15/2014
CA-2014-144932,FC,4/15/2014
CA-2014-114216,Standard,3/9/2014
CA-2013-140081,Standard,6/21/2013
CA-2013-140081,Standard,6/21/2013
CA-2013-140081,Standard,6/21/2013
CA-2013-140081,Standard,6/21/2013
US-2014-111745,FC,6/11/2014
CA-2012-148250,Standard,12/13/2012
CA-2012-148250,Standard,12/13/2012
CA-2013-105760,FC,6/20/2013
CA-2013-142958,Standard,12/14/2013
CA-2013-142958,Standard,12/14/2013
CA-2012-120880,Standard,3/6/2012
CA-2012-120880,Standard,3/6/2012
CA-2012-120880,Standard,3/6/2012
US-2012-140200,FC,7/26/2012
US-2014-110576,Standard,3/12/2014
US-2014-110576,Standard,3/12/2014
US-2014-110576,Standard,3/12/2014
US-2014-110576,Standard,3/12/2014
US-2014-110576,Standard,3/12/2014
CA-2014-131156,Standard,4/4/2014
CA-2014-136539,Standard,12/29/2014
CA-2014-136539,Standard,12/29/2014
CA-2014-119305,Standard,1/12/2014
CA-2014-102414,SC,5/16/2014
CA-2014-102414,SC,5/16/2014
CA-2014-102414,SC,5/16/2014
CA-2012-112571,1 Day,9/22/2012
CA-2014-152142,Standard,11/15/2014
CA-2012-160059,Standard,1/12/2012
CA-2013-120859,FC,2/9/2013
CA-2011-127488,SC,9/22/2011
CA-2014-135279,FC,10/4/2014
CA-2014-135279,FC,10/4/2014
CA-2014-135279,FC,10/4/2014
CA-2014-135279,FC,10/4/2014
CA-2014-135279,FC,10/4/2014
CA-2014-135279,FC,10/4/2014
CA-2011-115791,SC,1/17/2011
CA-2011-115791,SC,1/17/2011
CA-2011-115791,SC,1/17/2011
CA-2011-115791,SC,1/17/2011
US-2014-103247,SC,6/10/2014
US-2014-103247,SC,6/10/2014
US-2014-100209,Standard,7/16/2014
CA-2014-159366,FC,8/1/2014
CA-2013-145499,FC,1/6/2013
CA-2012-157035,FC,9/12/2012
CA-2013-144939,Standard,4/10/2013
CA-2011-163419,SC,11/11/2011
CA-2011-163419,SC,11/11/2011
CA-2011-163419,SC,11/11/2011
CA-2014-100314,Standard,6/10/2014
CA-2014-100314,Standard,6/10/2014
CA-2014-100314,Standard,6/10/2014
CA-2012-146829,1 Day,10/3/2012
CA-2014-167899,Standard,5/22/2014
CA-2014-167899,Standard,5/22/2014
CA-2012-153549,SC,3/29/2012
CA-2013-110023,FC,10/9/2013
CA-2013-105585,FC,8/27/2013
CA-2013-105585,FC,8/27/2013
CA-2011-117639,Standard,5/21/2011
CA-2011-117639,Standard,5/21/2011
CA-2012-162537,Standard,3/11/2012
CA-2012-162537,Standard,3/11/2012
CA-2012-162537,Standard,3/11/2012
CA-2012-162537,Standard,3/11/2012
CA-2013-155488,Standard,11/14/2013
CA-2012-124891,1 Day,7/31/2012
CA-2012-124891,1 Day,7/31/2012
CA-2012-124891,1 Day,7/31/2012
CA-2012-126445,Standard,8/27/2012
CA-2012-111199,Standard,11/13/2012
CA-2012-105312,FC,6/11/2012
CA-2012-105312,FC,6/11/2012
US-2014-106705,Standard,12/27/2014
CA-2014-135034,FC,2/8/2014
CA-2011-158540,FC,11/24/2011
CA-2014-118437,SC,6/18/2014
CA-2014-118437,SC,6/18/2014
US-2012-126214,SC,12/21/2012
US-2012-126214,SC,12/21/2012
CA-2012-133025,SC,9/17/2012
CA-2012-108665,Standard,6/7/2012
CA-2012-108665,Standard,6/7/2012
CA-2012-108665,Standard,6/7/2012
CA-2012-108665,Standard,6/7/2012
CA-2012-124450,Standard,3/5/2012
CA-2012-124450,Standard,3/5/2012
CA-2012-124450,Standard,3/5/2012
CA-2012-167269,Standard,6/16/2012
CA-2014-106964,FC,12/18/2014
CA-2013-126529,SC,1/13/2013
CA-2013-126529,SC,1/13/2013
CA-2013-126529,SC,1/13/2013
CA-2011-163552,Standard,7/15/2011
CA-2011-163552,Standard,7/15/2011
CA-2011-163552,Standard,7/15/2011
CA-2011-163552,Standard,7/15/2011
CA-2011-163552,Standard,7/15/2011
CA-2013-109820,FC,11/21/2013
CA-2013-109820,FC,11/21/2013
CA-2013-109820,FC,11/21/2013
CA-2013-113061,Standard,4/23/2013
CA-2012-127418,FC,6/13/2012
CA-2014-121818,FC,11/21/2014
CA-2014-121818,FC,11/21/2014
CA-2013-127670,Standard,3/21/2013
CA-2013-102981,SC,7/9/2013
CA-2013-102981,SC,7/9/2013
CA-2014-115651,FC,7/13/2014
CA-2014-115651,FC,7/13/2014
CA-2014-152702,Standard,10/13/2014
CA-2013-169103,Standard,3/14/2013
CA-2013-169103,Standard,3/14/2013
CA-2011-139192,SC,1/6/2011
CA-2011-139192,SC,1/6/2011
US-2012-153500,FC,3/7/2012
US-2012-153500,FC,3/7/2012
US-2012-153500,FC,3/7/2012
CA-2012-110667,Standard,4/4/2012
CA-2012-110667,Standard,4/4/2012
CA-2012-110667,Standard,4/4/2012
CA-2012-110667,Standard,4/4/2012
CA-2014-167150,Standard,11/12/2014
CA-2014-167150,Standard,11/12/2014
CA-2013-105284,Standard,2/12/2013
US-2012-125374,Standard,3/23/2012
CA-2012-161263,Standard,4/16/2012
CA-2012-161263,Standard,4/16/2012
CA-2012-161263,Standard,4/16/2012
CA-2012-161263,Standard,4/16/2012
CA-2012-161263,Standard,4/16/2012
CA-2012-161263,Standard,4/16/2012
CA-2013-157686,FC,2/10/2013
US-2014-139955,SC,1/10/2014
US-2012-150161,Standard,7/25/2012
CA-2012-144652,Standard,11/20/2012
CA-2013-152814,Standard,3/5/2013
CA-2014-106943,Standard,11/15/2014
CA-2013-134348,Standard,11/13/2013
CA-2013-134348,Standard,11/13/2013
CA-2013-134348,Standard,11/13/2013
CA-2013-161781,FC,1/10/2013
CA-2014-132521,SC,9/24/2014
CA-2014-132521,SC,9/24/2014
CA-2014-132521,SC,9/24/2014
CA-2012-110016,Standard,4/12/2012
CA-2012-110016,Standard,4/12/2012
US-2013-143819,Standard,2/3/2013
US-2013-143819,Standard,2/3/2013
US-2013-143819,Standard,2/3/2013
US-2013-143819,Standard,2/3/2013
CA-2013-167584,1 Day,8/13/2013
CA-2013-166163,SC,8/16/2013
CA-2013-166163,SC,8/16/2013
CA-2014-158407,Standard,5/6/2014
CA-2014-158407,Standard,5/6/2014
CA-2012-143490,Standard,6/12/2012
CA-2012-143490,Standard,6/12/2012
CA-2012-165085,Standard,12/27/2012
CA-2012-165085,Standard,12/27/2012
CA-2014-160423,Standard,1/22/2014
CA-2014-160423,Standard,1/22/2014
CA-2011-159338,FC,6/25/2011
CA-2013-107216,FC,6/15/2013
CA-2013-107216,FC,6/15/2013
CA-2013-107216,FC,6/15/2013
CA-2013-107216,FC,6/15/2013
US-2014-145863,Standard,4/22/2014
US-2014-145863,Standard,4/22/2014
CA-2013-112340,Standard,10/22/2013
US-2013-110156,Standard,11/20/2013
US-2013-110156,Standard,11/20/2013
US-2013-110156,Standard,11/20/2013
US-2013-110156,Standard,11/20/2013
US-2013-110156,Standard,11/20/2013
US-2013-110156,Standard,11/20/2013
US-2013-110156,Standard,11/20/2013
US-2013-110156,Standard,11/20/2013
CA-2014-140585,SC,12/19/2014
CA-2014-140585,SC,12/19/2014
CA-2014-140585,SC,12/19/2014
CA-2013-144855,SC,7/23/2013
CA-2012-142755,Standard,4/9/2012
CA-2012-142755,Standard,4/9/2012
CA-2012-142755,Standard,4/9/2012
CA-2012-142755,Standard,4/9/2012
US-2011-147627,Standard,1/21/2011
US-2011-147627,Standard,1/21/2011
US-2011-147627,Standard,1/21/2011
US-2011-147627,Standard,1/21/2011
US-2011-147627,Standard,1/21/2011
US-2011-147627,Standard,1/21/2011
CA-2012-105970,Standard,2/3/2012
CA-2012-105970,Standard,2/3/2012
CA-2013-112102,Standard,4/13/2013
CA-2013-112102,Standard,4/13/2013
CA-2013-112102,Standard,4/13/2013
US-2013-114776,FC,7/12/2013
US-2013-134908,Standard,6/6/2013
US-2013-134908,Standard,6/6/2013
US-2013-148803,1 Day,12/12/2013
CA-2013-152170,SC,11/13/2013
CA-2013-152170,SC,11/13/2013
CA-2013-152170,SC,11/13/2013
CA-2013-152170,SC,11/13/2013
CA-2013-152170,SC,11/13/2013
CA-2011-146969,Standard,3/10/2011
CA-2011-146969,Standard,3/10/2011
CA-2011-146969,Standard,3/10/2011
CA-2011-146969,Standard,3/10/2011
CA-2011-146969,Standard,3/10/2011
CA-2012-112452,1 Day,4/4/2012
CA-2012-112452,1 Day,4/4/2012
CA-2012-112452,1 Day,4/4/2012
CA-2012-112452,1 Day,4/4/2012
CA-2012-112452,1 Day,4/4/2012
CA-2012-113971,Standard,5/14/2012
CA-2014-160395,Standard,1/1/2014
CA-2014-160395,Standard,1/1/2014
CA-2011-136567,FC,12/20/2011
CA-2011-136567,FC,12/20/2011
CA-2011-136567,FC,12/20/2011
CA-2011-136567,FC,12/20/2011
CA-2013-149314,SC,3/7/2013
CA-2014-147039,Standard,5/7/2014
CA-2014-147039,Standard,5/7/2014
CA-2011-126522,SC,1/9/2011
CA-2011-127964,Standard,3/3/2011
CA-2011-127964,Standard,3/3/2011
CA-2011-127964,Standard,3/3/2011
CA-2011-117709,Standard,4/5/2011
CA-2012-125416,1 Day,2/11/2012
CA-2014-145226,SC,9/12/2014
CA-2014-145226,SC,9/12/2014
CA-2014-145226,SC,9/12/2014
CA-2014-145226,SC,9/12/2014
US-2011-100279,Standard,3/14/2011
CA-2011-158064,Standard,4/21/2011
US-2012-104430,Standard,10/22/2012
CA-2012-132080,FC,8/22/2012
CA-2013-161207,Standard,4/9/2013
CA-2011-120243,SC,12/27/2011
CA-2013-113621,Standard,2/12/2013
CA-2013-113621,Standard,2/12/2013
CA-2013-168081,SC,4/25/2013
CA-2011-128146,Standard,6/21/2011
CA-2011-128146,Standard,6/21/2011
CA-2014-138779,FC,1/15/2014
CA-2014-138779,FC,1/15/2014
CA-2011-127131,Standard,11/24/2011
CA-2011-127131,Standard,11/24/2011
CA-2011-127131,Standard,11/24/2011
CA-2011-127131,Standard,11/24/2011
CA-2014-117212,SC,1/3/2014
CA-2014-117212,SC,1/3/2014
CA-2014-117212,SC,1/3/2014
CA-2014-117212,SC,1/3/2014
CA-2014-117212,SC,1/3/2014
US-2012-130519,1 Day,9/15/2012
US-2012-130519,1 Day,9/15/2012
US-2012-130519,1 Day,9/15/2012
US-2012-130519,1 Day,9/15/2012
CA-2013-130946,Standard,4/13/2013
CA-2013-130946,Standard,4/13/2013
CA-2013-130946,Standard,4/13/2013
CA-2013-114727,Standard,7/19/2013
CA-2013-114727,Standard,7/19/2013
CA-2013-114727,Standard,7/19/2013
CA-2013-114727,Standard,7/19/2013
CA-2013-114727,Standard,7/19/2013
CA-2014-133235,FC,2/8/2014
CA-2013-137050,SC,7/15/2013
CA-2013-137050,SC,7/15/2013
CA-2013-137050,SC,7/15/2013
CA-2013-137050,SC,7/15/2013
CA-2013-137050,SC,7/15/2013
CA-2013-137050,SC,7/15/2013
US-2014-118087,Standard,9/14/2014
US-2014-118087,Standard,9/14/2014
US-2014-118087,Standard,9/14/2014
US-2014-118087,Standard,9/14/2014
US-2014-118087,Standard,9/14/2014
US-2014-118087,Standard,9/14/2014
US-2014-118087,Standard,9/14/2014
US-2014-118087,Standard,9/14/2014
CA-2011-110184,Standard,7/16/2011
CA-2011-110184,Standard,7/16/2011
CA-2013-126004,FC,5/12/2013
CA-2013-126004,FC,5/12/2013
CA-2013-126004,FC,5/12/2013
CA-2013-126004,FC,5/12/2013
CA-2013-126004,FC,5/12/2013
CA-2013-126004,FC,5/12/2013
CA-2014-100013,Standard,7/11/2014
CA-2014-100013,Standard,7/11/2014
CA-2014-100013,Standard,7/11/2014
CA-2012-132570,SC,2/11/2012
CA-2012-132570,SC,2/11/2012
CA-2013-153682,FC,2/6/2013
CA-2013-144344,1 Day,10/29/2013
CA-2013-144344,1 Day,10/29/2013
CA-2013-144344,1 Day,10/29/2013
CA-2013-144344,1 Day,10/29/2013
CA-2011-127012,Standard,8/15/2011
CA-2011-127012,Standard,8/15/2011
CA-2011-127012,Standard,8/15/2011
CA-2013-128727,Standard,5/9/2013
US-2013-162859,Standard,2/15/2013
US-2013-162859,Standard,2/15/2013
CA-2014-133641,Standard,5/15/2014
CA-2011-168494,SC,12/12/2011
CA-2011-168494,SC,12/12/2011
CA-2011-168494,SC,12/12/2011
CA-2014-115602,Standard,12/19/2014
CA-2014-115602,Standard,12/19/2014
CA-2014-115602,Standard,12/19/2014
CA-2014-115602,Standard,12/19/2014
CA-2012-154956,Standard,4/7/2012
CA-2014-144638,Standard,3/15/2014
CA-2014-144638,Standard,3/15/2014
CA-2014-144638,Standard,3/15/2014
CA-2014-144638,Standard,3/15/2014
US-2013-168620,SC,12/25/2013
US-2013-168620,SC,12/25/2013
US-2013-168620,SC,12/25/2013
CA-2014-117079,Standard,10/24/2014
US-2013-144393,Standard,5/11/2013
CA-2014-105053,SC,8/7/2014
CA-2013-155992,FC,2/10/2013
CA-2013-155992,FC,2/10/2013
CA-2014-110380,Standard,3/9/2014
US-2011-167738,Standard,12/24/2011
US-2011-167738,Standard,12/24/2011
CA-2014-121412,Standard,9/24/2014
CA-2014-100426,Standard,5/6/2014
US-2013-103646,Standard,4/22/2013
US-2013-103646,Standard,4/22/2013
US-2013-103646,Standard,4/22/2013
CA-2013-119186,1 Day,5/27/2013
CA-2013-119186,1 Day,5/27/2013
CA-2013-119186,1 Day,5/27/2013
CA-2013-119186,1 Day,5/27/2013
CA-2013-148698,Standard,3/5/2013
CA-2011-163293,FC,8/9/2011
CA-2011-163293,FC,8/9/2011
CA-2013-160815,FC,6/9/2013
CA-2014-122154,FC,10/4/2014
CA-2014-122154,FC,10/4/2014
CA-2014-122154,FC,10/4/2014
US-2012-149692,Standard,6/12/2012
CA-2013-119445,Standard,4/7/2013
CA-2012-124268,Standard,4/7/2012
CA-2013-154711,Standard,11/23/2013
CA-2013-154711,Standard,11/23/2013
CA-2013-154711,Standard,11/23/2013
CA-2013-163384,FC,11/11/2013
CA-2013-163384,FC,11/11/2013
CA-2012-101707,Standard,1/9/2012
CA-2012-101707,Standard,1/9/2012
CA-2012-101707,Standard,1/9/2012
CA-2012-138898,Standard,5/25/2012
CA-2014-115427,Standard,12/31/2014
CA-2014-115427,Standard,12/31/2014
CA-2013-134425,SC,9/12/2013
CA-2012-121391,FC,4/10/2012
CA-2013-137043,SC,12/24/2013
CA-2013-137043,SC,12/24/2013
CA-2012-115847,SC,9/19/2012
US-2014-126179,Standard,4/7/2014
US-2014-126179,Standard,4/7/2014
CA-2013-101966,SC,7/15/2013
CA-2013-141397,FC,6/21/2013
CA-2013-141397,FC,6/21/2013
CA-2013-141397,FC,6/21/2013
CA-2013-141397,FC,6/21/2013
CA-2013-141397,FC,6/21/2013
CA-2013-141082,Standard,10/12/2013
CA-2013-141082,Standard,10/12/2013
US-2013-134488,Standard,2/10/2013
CA-2013-145919,Standard,12/19/2013
CA-2013-145919,Standard,12/19/2013
CA-2013-145919,Standard,12/19/2013
CA-2014-157651,Standard,11/12/2014
CA-2011-160773,Standard,1/7/2011
CA-2011-160773,Standard,1/7/2011
CA-2014-167703,Standard,4/2/2014
CA-2014-167703,Standard,4/2/2014
CA-2014-121804,Standard,4/3/2014
CA-2014-162635,FC,10/10/2014
CA-2011-107153,Standard,3/10/2011
US-2011-117058,FC,5/27/2011
CA-2012-120439,Standard,6/14/2012
CA-2013-128258,FC,2/4/2013
CA-2014-106033,SC,10/16/2014
CA-2013-142762,Standard,5/24/2013
CA-2014-127705,Standard,3/6/2014
CA-2014-127705,Standard,3/6/2014
CA-2011-122567,Standard,2/17/2011
CA-2011-122567,Standard,2/17/2011
CA-2011-121664,Standard,6/5/2011
CA-2013-122133,Standard,5/17/2013
US-2014-123281,Standard,3/4/2014
CA-2014-100524,SC,1/4/2014
CA-2014-100524,SC,1/4/2014
CA-2014-100524,SC,1/4/2014
CA-2014-113481,FC,3/1/2014
CA-2014-113481,FC,3/1/2014
CA-2014-113481,FC,3/1/2014
CA-2012-131758,Standard,1/6/2012
CA-2012-131758,Standard,1/6/2012
CA-2011-118339,Standard,3/17/2011
CA-2011-118339,Standard,3/17/2011
CA-2011-118339,Standard,3/17/2011
CA-2011-118339,Standard,3/17/2011
CA-2011-118339,Standard,3/17/2011
CA-2011-153976,SC,3/10/2011
CA-2013-162901,FC,1/4/2013
CA-2014-162978,Standard,5/5/2014
CA-2014-162978,Standard,5/5/2014
CA-2014-162978,Standard,5/5/2014
US-2011-160444,1 Day,5/7/2011
US-2011-160444,1 Day,5/7/2011
CA-2013-145247,FC,6/5/2013
CA-2014-160045,FC,4/27/2014
US-2011-151925,SC,1/10/2011
CA-2014-125199,Standard,10/20/2014
CA-2014-125199,Standard,10/20/2014
CA-2014-125199,Standard,10/20/2014
US-2014-155425,FC,11/11/2014
US-2014-155425,FC,11/11/2014
US-2014-155425,FC,11/11/2014
US-2014-155425,FC,11/11/2014
US-2014-155425,FC,11/11/2014
CA-2014-133249,FC,9/7/2014
US-2012-103471,Standard,12/24/2012
US-2012-103471,Standard,12/24/2012
CA-2014-136672,Standard,3/13/2014
US-2011-157021,SC,1/4/2011
US-2011-157021,SC,1/4/2011
CA-2012-120362,Standard,9/14/2012
CA-2011-126361,SC,4/8/2011
CA-2011-126361,SC,4/8/2011
CA-2011-126361,SC,4/8/2011
CA-2011-126361,SC,4/8/2011
CA-2011-126361,SC,4/8/2011
CA-2011-126361,SC,4/8/2011
US-2013-100566,Standard,4/9/2013
