ord_id,cust_id,ord_date,ord_shipdate
CA-2011-127691,EM-14065,7/22/2011,7/27/2011
CA-2014-140963,MT-18070,6/14/2014,11/6/2014
CA-2014-140963,MT-18070,6/14/2014,11/6/2014
CA-2014-140963,MT-18070,6/14/2014,11/6/2014
CA-2011-154627,SR-20830,10/29/2011,10/31/2011
CA-2011-133753,CW-11905,6/13/2011,9/6/2011
CA-2011-133753,CW-11905,6/13/2011,9/6/2011
CA-2011-133753,CW-11905,6/13/2011,9/6/2011
CA-2011-113362,AJ-10960,9/14/2011,9/19/2011
CA-2011-113362,AJ-10960,9/14/2011,9/19/2011
CA-2013-169166,SS-20590,5/15/2013,10/5/2013
US-2013-120929,RO-19780,3/19/2013,3/22/2013
CA-2012-134782,MD-17350,12/27/2012,12/31/2012
CA-2013-126158,SC-20095,1/8/2013,7/26/2013
CA-2013-126158,SC-20095,1/8/2013,7/26/2013
CA-2013-126158,SC-20095,1/8/2013,7/26/2013
CA-2013-126158,SC-20095,1/8/2013,7/26/2013
US-2013-105578,MY-17380,5/6/2013,5/31/2013
US-2013-105578,MY-17380,5/6/2013,5/31/2013
US-2013-105578,MY-17380,5/6/2013,5/31/2013
US-2013-105578,MY-17380,5/6/2013,5/31/2013
US-2013-105578,MY-17380,5/6/2013,5/31/2013
CA-2014-134978,EB-13705,11/13/2014,11/16/2014
CA-2012-145352,CM-12385,3/16/2012,3/22/2012
CA-2012-145352,CM-12385,3/16/2012,3/22/2012
CA-2012-145352,CM-12385,3/16/2012,3/22/2012
CA-2012-145352,CM-12385,3/16/2012,3/22/2012
CA-2014-135307,LS-17245,11/27/2014,11/28/2014
CA-2014-135307,LS-17245,11/27/2014,11/28/2014
CA-2013-106341,LF-17185,10/21/2013,10/24/2013
CA-2014-163405,BN-11515,12/22/2014,12/26/2014
CA-2014-163405,BN-11515,12/22/2014,12/26/2014
CA-2014-127432,AD-10180,1/23/2014,1/28/2014
CA-2014-127432,AD-10180,1/23/2014,1/28/2014
CA-2014-127432,AD-10180,1/23/2014,1/28/2014
CA-2014-127432,AD-10180,1/23/2014,1/28/2014
CA-2012-157812,DB-13210,3/22/2012,3/26/2012
CA-2012-157812,DB-13210,3/22/2012,3/26/2012
CA-2012-157812,DB-13210,3/22/2012,3/26/2012
CA-2014-145142,MC-17605,1/24/2014,1/26/2014
US-2013-139486,LH-17155,5/22/2013,5/24/2013
US-2013-139486,LH-17155,5/22/2013,5/24/2013
CA-2012-158792,BD-11605,12/26/2012,2/1/2013
CA-2014-113558,PH-18790,10/22/2014,10/27/2014
CA-2014-113558,PH-18790,10/22/2014,10/27/2014
US-2012-138303,MG-18145,3/9/2012,7/9/2012
US-2012-138303,MG-18145,3/9/2012,7/9/2012
US-2012-138303,MG-18145,3/9/2012,7/9/2012
CA-2012-102848,KB-16240,7/11/2012,9/11/2012
US-2014-129441,JC-15340,8/9/2014,12/9/2014
CA-2013-168753,RL-19615,2/6/2013,5/30/2013
CA-2013-168753,RL-19615,2/6/2013,5/30/2013
CA-2013-126613,AA-10375,7/17/2013,11/7/2013
US-2014-122637,EP-13915,4/9/2014,9/9/2014
CA-2012-147851,MP-17470,3/12/2012,8/12/2012
CA-2012-134894,DK-12985,7/12/2012,11/12/2012
CA-2012-134894,DK-12985,7/12/2012,11/12/2012
CA-2011-140795,BD-11500,2/2/2011,4/2/2011
CA-2013-136924,ES-14080,7/15/2013,7/18/2013
US-2012-120131,LM-17065,12/18/2012,12/23/2012
CA-2011-103849,PG-18895,5/16/2011,11/5/2011
CA-2011-103849,PG-18895,5/16/2011,11/5/2011
CA-2011-103849,PG-18895,5/16/2011,11/5/2011
CA-2014-162929,AS-10135,11/20/2014,11/23/2014
CA-2014-162929,AS-10135,11/20/2014,11/23/2014
CA-2012-113173,DK-13225,11/15/2012,11/17/2012
CA-2012-113173,DK-13225,11/15/2012,11/17/2012
CA-2012-113173,DK-13225,11/15/2012,11/17/2012
CA-2013-136406,BD-11320,4/16/2013,4/18/2013
CA-2014-112774,RC-19960,9/13/2014,12/9/2014
CA-2014-101945,GT-14710,11/25/2014,11/29/2014
CA-2014-100650,DK-13225,4/7/2014,6/30/2014
CA-2011-155852,AJ-10945,3/3/2011,7/3/2011
CA-2013-113243,OT-18730,6/16/2013,11/6/2013
CA-2013-113243,OT-18730,6/16/2013,11/6/2013
CA-2013-113243,OT-18730,6/16/2013,11/6/2013
CA-2014-118731,LP-17080,11/21/2014,11/23/2014
CA-2014-118731,LP-17080,11/21/2014,11/23/2014
CA-2011-145576,CA-12775,9/14/2011,9/18/2011
CA-2011-145576,CA-12775,9/14/2011,9/18/2011
CA-2012-130736,JF-15490,7/12/2012,9/12/2012
CA-2012-130736,JF-15490,7/12/2012,9/12/2012
CA-2014-137099,FP-14320,8/12/2014,11/12/2014
CA-2014-156951,EB-13840,2/10/2014,9/10/2014
CA-2014-156951,EB-13840,2/10/2014,9/10/2014
CA-2014-156951,EB-13840,2/10/2014,9/10/2014
CA-2014-156951,EB-13840,2/10/2014,9/10/2014
CA-2014-164826,JF-15415,12/29/2014,5/1/2015
CA-2014-164826,JF-15415,12/29/2014,5/1/2015
CA-2014-164826,JF-15415,12/29/2014,5/1/2015
CA-2014-164826,JF-15415,12/29/2014,5/1/2015
CA-2013-127250,SF-20200,4/11/2013,8/11/2013
CA-2012-149713,TG-21640,9/18/2012,9/22/2012
CA-2012-149713,TG-21640,9/18/2012,9/22/2012
CA-2012-149713,TG-21640,9/18/2012,9/22/2012
CA-2014-118640,CS-11950,7/21/2014,7/27/2014
CA-2014-118640,CS-11950,7/21/2014,7/27/2014
CA-2012-132906,CC-12145,9/14/2012,10/9/2012
CA-2014-145233,DV-13465,2/12/2014,6/12/2014
CA-2014-145233,DV-13465,2/12/2014,6/12/2014
CA-2014-145233,DV-13465,2/12/2014,6/12/2014
CA-2014-145233,DV-13465,2/12/2014,6/12/2014
CA-2014-145233,DV-13465,2/12/2014,6/12/2014
CA-2012-128139,BD-11725,3/7/2012,9/7/2012
CA-2012-128139,BD-11725,3/7/2012,9/7/2012
US-2013-156986,ZC-21910,3/21/2013,3/25/2013
US-2013-156986,ZC-21910,3/21/2013,3/25/2013
US-2013-156986,ZC-21910,3/21/2013,3/25/2013
US-2013-156986,ZC-21910,3/21/2013,3/25/2013
CA-2011-135405,MS-17830,1/14/2011,10/1/2011
CA-2011-135405,MS-17830,1/14/2011,10/1/2011
CA-2011-131450,LR-16915,8/8/2011,8/15/2011
CA-2011-131450,LR-16915,8/8/2011,8/15/2011
CA-2011-131450,LR-16915,8/8/2011,8/15/2011
CA-2011-131450,LR-16915,8/8/2011,8/15/2011
CA-2013-120180,TP-21130,7/15/2013,7/17/2013
US-2013-100720,CK-12205,7/17/2013,7/22/2013
US-2013-100720,CK-12205,7/17/2013,7/22/2013
US-2013-100720,CK-12205,7/17/2013,7/22/2013
CA-2011-149958,AS-10240,3/15/2011,3/19/2011
CA-2011-149958,AS-10240,3/15/2011,3/19/2011
CA-2011-149958,AS-10240,3/15/2011,3/19/2011
CA-2011-149958,AS-10240,3/15/2011,3/19/2011
CA-2011-149958,AS-10240,3/15/2011,3/19/2011
US-2011-105767,AR-10510,5/23/2011,5/27/2011
US-2011-105767,AR-10510,5/23/2011,5/27/2011
US-2011-105767,AR-10510,5/23/2011,5/27/2011
CA-2013-161816,NB-18655,2/5/2013,4/29/2013
CA-2013-161816,NB-18655,2/5/2013,4/29/2013
CA-2013-121223,GD-14590,9/14/2013,12/9/2013
CA-2013-121223,GD-14590,9/14/2013,12/9/2013
CA-2014-138611,CK-12595,11/15/2014,11/18/2014
CA-2014-138611,CK-12595,11/15/2014,11/18/2014
CA-2014-117947,NG-18355,8/19/2014,8/24/2014
CA-2014-117947,NG-18355,8/19/2014,8/24/2014
CA-2014-117947,NG-18355,8/19/2014,8/24/2014
CA-2014-117947,NG-18355,8/19/2014,8/24/2014
CA-2014-117947,NG-18355,8/19/2014,8/24/2014
US-2011-111171,CA-12265,12/26/2011,12/31/2011
CA-2012-138009,SF-20965,3/12/2012,11/29/2012
CA-2012-138009,SF-20965,3/12/2012,11/29/2012
CA-2012-138009,SF-20965,3/12/2012,11/29/2012
CA-2012-138009,SF-20965,3/12/2012,11/29/2012
CA-2014-163020,MO-17800,9/16/2014,9/20/2014
CA-2014-153787,AT-10735,5/20/2014,5/24/2014
CA-2014-133431,LC-17140,12/18/2014,12/22/2014
CA-2014-133431,LC-17140,12/18/2014,12/22/2014
US-2013-135720,FM-14380,12/12/2013,12/14/2013
US-2013-135720,FM-14380,12/12/2013,12/14/2013
US-2013-135720,FM-14380,12/12/2013,12/14/2013
CA-2014-144694,BD-11605,9/25/2014,9/27/2014
CA-2014-144694,BD-11605,9/25/2014,9/27/2014
CA-2012-168004,DJ-13420,4/10/2012,9/10/2012
US-2013-123470,ME-17725,8/16/2013,8/22/2013
US-2013-123470,ME-17725,8/16/2013,8/22/2013
CA-2013-115917,RB-19465,5/21/2013,5/26/2013
CA-2013-115917,RB-19465,5/21/2013,5/26/2013
CA-2013-147067,JD-16150,12/19/2013,12/23/2013
CA-2014-167913,JL-15835,4/8/2014,7/31/2014
CA-2014-167913,JL-15835,4/8/2014,7/31/2014
CA-2014-106103,SC-20305,6/16/2014,11/6/2014
US-2014-127719,TW-21025,7/22/2014,7/26/2014
CA-2014-126221,CC-12430,12/31/2014,6/1/2015
CA-2013-103947,BB-10990,2/4/2013,9/4/2013
CA-2013-103947,BB-10990,2/4/2013,9/4/2013
CA-2013-160745,AR-10825,12/12/2013,12/17/2013
CA-2013-160745,AR-10825,12/12/2013,12/17/2013
CA-2013-160745,AR-10825,12/12/2013,12/17/2013
CA-2013-132661,SR-20740,10/24/2013,10/30/2013
CA-2014-140844,AR-10405,6/20/2014,6/24/2014
CA-2014-140844,AR-10405,6/20/2014,6/24/2014
CA-2013-137239,CR-12730,8/23/2013,8/29/2013
CA-2013-137239,CR-12730,8/23/2013,8/29/2013
CA-2013-137239,CR-12730,8/23/2013,8/29/2013
US-2013-156097,EH-14125,9/20/2013,9/20/2013
US-2013-156097,EH-14125,9/20/2013,9/20/2013
CA-2012-146563,CB-12025,8/24/2012,8/28/2012
CA-2012-146563,CB-12025,8/24/2012,8/28/2012
CA-2012-146563,CB-12025,8/24/2012,8/28/2012
CA-2012-146563,CB-12025,8/24/2012,8/28/2012
CA-2013-123666,SP-20545,3/27/2013,3/31/2013
CA-2013-143308,RC-19825,5/11/2013,5/11/2013
CA-2014-132682,TH-21235,9/6/2014,11/6/2014
CA-2014-132682,TH-21235,9/6/2014,11/6/2014
CA-2014-132682,TH-21235,9/6/2014,11/6/2014
CA-2011-156314,RP-19390,12/24/2011,12/26/2011
US-2014-106663,MO-17800,6/14/2014,10/6/2014
US-2014-106663,MO-17800,6/14/2014,10/6/2014
US-2014-106663,MO-17800,6/14/2014,10/6/2014
CA-2014-111178,TD-20995,6/16/2014,6/23/2014
CA-2014-130351,RB-19570,6/12/2014,9/12/2014
CA-2014-130351,RB-19570,6/12/2014,9/12/2014
CA-2014-130351,RB-19570,6/12/2014,9/12/2014
US-2014-119438,CD-11980,3/19/2014,3/24/2014
US-2014-119438,CD-11980,3/19/2014,3/24/2014
US-2014-119438,CD-11980,3/19/2014,3/24/2014
US-2014-119438,CD-11980,3/19/2014,3/24/2014
CA-2013-164511,DJ-13630,11/20/2013,11/25/2013
CA-2013-164511,DJ-13630,11/20/2013,11/25/2013
CA-2013-164511,DJ-13630,11/20/2013,11/25/2013
US-2014-168116,GT-14635,5/11/2014,5/11/2014
US-2014-168116,GT-14635,5/11/2014,5/11/2014
CA-2011-157784,MC-17845,5/7/2011,8/7/2011
CA-2011-157784,MC-17845,5/7/2011,8/7/2011
CA-2011-157784,MC-17845,5/7/2011,8/7/2011
CA-2014-161480,RA-19285,12/26/2014,12/30/2014
US-2011-117135,NP-18325,6/21/2011,6/23/2011
US-2011-117135,NP-18325,6/21/2011,6/23/2011
US-2011-117135,NP-18325,6/21/2011,6/23/2011
CA-2012-131534,AB-10165,2/4/2012,3/28/2012
CA-2012-131534,AB-10165,2/4/2012,3/28/2012
CA-2012-119291,JO-15550,5/14/2012,5/17/2012
CA-2012-119291,JO-15550,5/14/2012,5/17/2012
CA-2012-119291,JO-15550,5/14/2012,5/17/2012
CA-2012-119291,JO-15550,5/14/2012,5/17/2012
CA-2012-119291,JO-15550,5/14/2012,5/17/2012
CA-2012-119291,JO-15550,5/14/2012,5/17/2012
CA-2012-119291,JO-15550,5/14/2012,5/17/2012
CA-2014-114552,Dl-13600,3/9/2014,9/9/2014
CA-2013-163755,AS-10285,5/11/2013,9/11/2013
CA-2012-142027,JK-15370,4/14/2012,9/4/2012
CA-2011-138527,BN-11470,9/17/2011,12/9/2011
CA-2011-138527,BN-11470,9/17/2011,12/9/2011
CA-2011-138527,BN-11470,9/17/2011,12/9/2011
CA-2011-112158,DP-13165,2/12/2011,4/12/2011
CA-2011-112158,DP-13165,2/12/2011,4/12/2011
CA-2011-112158,DP-13165,2/12/2011,4/12/2011
CA-2011-113887,TH-21550,5/4/2011,7/4/2011
CA-2014-146136,AP-10915,4/9/2014,8/9/2014
US-2014-100048,RS-19765,5/20/2014,5/25/2014
US-2014-100048,RS-19765,5/20/2014,5/25/2014
US-2014-100048,RS-19765,5/20/2014,5/25/2014
CA-2011-153150,Dl-13600,1/7/2011,6/7/2011
CA-2011-130092,SV-20365,1/15/2011,12/1/2011
CA-2014-108910,KC-16540,9/25/2014,9/30/2014
CA-2011-104472,CK-12325,2/6/2011,7/6/2011
CA-2011-104472,CK-12325,2/6/2011,7/6/2011
CA-2013-112942,RD-19810,2/13/2013,2/18/2013
CA-2013-142335,MP-17965,12/16/2013,12/20/2013
CA-2013-142335,MP-17965,12/16/2013,12/20/2013
CA-2011-117429,MR-17545,7/10/2011,10/13/2011
CA-2013-114713,SC-20695,7/13/2013,8/7/2013
CA-2014-144113,JF-15355,9/17/2014,9/21/2014
CA-2014-144113,JF-15355,9/17/2014,9/21/2014
US-2013-150861,EG-13900,4/12/2013,7/12/2013
US-2013-150861,EG-13900,4/12/2013,7/12/2013
US-2013-150861,EG-13900,4/12/2013,7/12/2013
US-2013-150861,EG-13900,4/12/2013,7/12/2013
US-2013-150861,EG-13900,4/12/2013,7/12/2013
CA-2014-131954,DS-13030,1/22/2014,1/26/2014
CA-2014-131954,DS-13030,1/22/2014,1/26/2014
CA-2014-131954,DS-13030,1/22/2014,1/26/2014
CA-2014-131954,DS-13030,1/22/2014,1/26/2014
CA-2014-131954,DS-13030,1/22/2014,1/26/2014
CA-2014-131954,DS-13030,1/22/2014,1/26/2014
CA-2011-132500,GZ-14470,8/9/2011,12/9/2011
CA-2011-112326,PO-19195,5/1/2011,9/1/2011
CA-2011-112326,PO-19195,5/1/2011,9/1/2011
CA-2011-112326,PO-19195,5/1/2011,9/1/2011
US-2013-146710,SS-20875,2/9/2013,8/28/2013
US-2013-146710,SS-20875,2/9/2013,8/28/2013
US-2013-146710,SS-20875,2/9/2013,8/28/2013
US-2013-146710,SS-20875,2/9/2013,8/28/2013
CA-2011-124429,MH-17785,5/27/2011,5/27/2011
CA-2011-124429,MH-17785,5/27/2011,5/27/2011
CA-2013-150889,PB-19105,3/21/2013,3/23/2013
CA-2014-126074,RF-19735,3/10/2014,7/10/2014
CA-2014-126074,RF-19735,3/10/2014,7/10/2014
CA-2014-126074,RF-19735,3/10/2014,7/10/2014
CA-2014-126074,RF-19735,3/10/2014,7/10/2014
CA-2013-110499,YC-21895,8/4/2013,10/4/2013
CA-2012-135272,MS-17830,7/12/2012,12/12/2012
CA-2013-140928,NB-18655,9/19/2013,9/23/2013
CA-2011-106803,DC-13285,12/29/2011,2/1/2012
CA-2011-106803,DC-13285,12/29/2011,2/1/2012
CA-2014-117240,CP-12340,7/24/2014,7/29/2014
CA-2014-133333,BF-11020,9/19/2014,9/23/2014
CA-2012-112319,AR-10510,5/9/2012,8/31/2012
CA-2014-126046,JC-16105,4/11/2014,8/11/2014
CA-2012-114923,LH-17020,2/13/2012,8/2/2012
CA-2011-162775,CS-12250,1/14/2011,1/16/2011
CA-2011-162775,CS-12250,1/14/2011,1/16/2011
CA-2011-162775,CS-12250,1/14/2011,1/16/2011
CA-2011-162775,CS-12250,1/14/2011,1/16/2011
CA-2011-162775,CS-12250,1/14/2011,1/16/2011
CA-2011-106810,AJ-10795,5/14/2011,5/20/2011
CA-2013-157245,LE-16810,5/20/2013,5/25/2013
CA-2014-104220,BV-11245,1/31/2014,6/2/2014
CA-2014-104220,BV-11245,1/31/2014,6/2/2014
CA-2014-104220,BV-11245,1/31/2014,6/2/2014
CA-2014-104220,BV-11245,1/31/2014,6/2/2014
CA-2014-104220,BV-11245,1/31/2014,6/2/2014
CA-2014-104220,BV-11245,1/31/2014,6/2/2014
CA-2011-165974,DL-12865,6/7/2011,6/29/2011
CA-2012-144267,NZ-18565,8/21/2012,8/23/2012
CA-2012-144267,NZ-18565,8/21/2012,8/23/2012
CA-2012-144267,NZ-18565,8/21/2012,8/23/2012
CA-2012-144267,NZ-18565,8/21/2012,8/23/2012
US-2012-157014,BM-11785,3/10/2012,6/10/2012
US-2012-157014,BM-11785,3/10/2012,6/10/2012
US-2012-157014,BM-11785,3/10/2012,6/10/2012
US-2012-157014,BM-11785,3/10/2012,6/10/2012
CA-2012-154921,EA-14035,5/23/2012,5/28/2012
CA-2014-129567,CL-12565,3/18/2014,3/22/2014
CA-2012-154620,LT-17110,12/12/2012,12/16/2012
CA-2012-115938,SR-20830,6/26/2012,6/30/2012
CA-2012-115938,SR-20830,6/26/2012,6/30/2012
CA-2012-115938,SR-20830,6/26/2012,6/30/2012
CA-2012-115938,SR-20830,6/26/2012,6/30/2012
CA-2013-105256,JK-15730,5/21/2013,5/21/2013
CA-2011-156433,ES-14020,9/20/2011,9/26/2011
CA-2011-156433,ES-14020,9/20/2011,9/26/2011
CA-2014-151428,RH-19495,9/22/2014,9/27/2014
CA-2012-124653,DB-13120,12/24/2012,12/26/2012
CA-2012-124653,DB-13120,12/24/2012,12/26/2012
CA-2012-124653,DB-13120,12/24/2012,12/26/2012
CA-2012-101910,CD-11920,3/12/2012,11/27/2012
CA-2014-105809,HW-14935,2/21/2014,2/24/2014
CA-2014-105809,HW-14935,2/21/2014,2/24/2014
CA-2013-136133,HW-14935,8/19/2013,8/24/2013
CA-2013-115504,MC-18130,3/13/2013,3/18/2013
CA-2014-135783,GM-14440,4/23/2014,4/25/2014
CA-2011-134313,RA-19915,1/11/2011,7/11/2011
CA-2011-134313,RA-19915,1/11/2011,7/11/2011
CA-2012-140921,AA-10375,3/2/2012,5/2/2012
CA-2012-140921,AA-10375,3/2/2012,5/2/2012
CA-2011-151995,ZC-21910,10/13/2011,10/15/2011
CA-2011-151995,ZC-21910,10/13/2011,10/15/2011
CA-2011-151995,ZC-21910,10/13/2011,10/15/2011
CA-2011-151995,ZC-21910,10/13/2011,10/15/2011
CA-2014-143686,PJ-19015,5/15/2014,5/15/2014
CA-2014-143686,PJ-19015,5/15/2014,5/15/2014
CA-2012-106565,BW-11110,3/20/2012,3/23/2012
CA-2013-149370,DB-13210,9/16/2013,9/20/2013
CA-2011-140858,CA-12775,2/7/2011,6/28/2011
CA-2011-140858,CA-12775,2/7/2011,6/28/2011
CA-2011-140858,CA-12775,2/7/2011,6/28/2011
CA-2011-140858,CA-12775,2/7/2011,6/28/2011
CA-2011-140858,CA-12775,2/7/2011,6/28/2011
CA-2014-101434,TR-21325,6/21/2014,6/28/2014
CA-2014-101434,TR-21325,6/21/2014,6/28/2014
US-2011-102071,PG-18820,5/15/2011,9/5/2011
US-2011-102071,PG-18820,5/15/2011,9/5/2011
CA-2014-126956,GT-14710,8/22/2014,8/29/2014
CA-2014-126956,GT-14710,8/22/2014,8/29/2014
CA-2014-126956,GT-14710,8/22/2014,8/29/2014
CA-2014-129462,JE-15745,6/17/2014,6/22/2014
CA-2014-129462,JE-15745,6/17/2014,6/22/2014
CA-2014-129462,JE-15745,6/17/2014,6/22/2014
CA-2014-129462,JE-15745,6/17/2014,6/22/2014
CA-2013-165316,JB-15400,7/24/2013,7/28/2013
CA-2013-165316,JB-15400,7/24/2013,7/28/2013
CA-2013-165316,JB-15400,7/24/2013,7/28/2013
US-2011-115987,LH-17020,8/9/2011,9/13/2011
US-2014-156083,JL-15175,5/11/2014,12/11/2014
US-2013-137547,EB-13705,3/13/2013,8/3/2013
CA-2012-100454,BM-11650,11/20/2012,11/25/2012
CA-2012-100454,BM-11650,11/20/2012,11/25/2012
CA-2012-100454,BM-11650,11/20/2012,11/25/2012
CA-2013-161669,EM-14095,8/11/2013,10/11/2013
CA-2013-161669,EM-14095,8/11/2013,10/11/2013
CA-2013-161669,EM-14095,8/11/2013,10/11/2013
CA-2013-161669,EM-14095,8/11/2013,10/11/2013
CA-2012-114300,AF-10885,10/13/2012,10/17/2012
CA-2012-114300,AF-10885,10/13/2012,10/17/2012
CA-2014-107503,GA-14725,2/1/2014,7/1/2014
CA-2011-107755,CK-12760,2/13/2011,8/2/2011
CA-2013-152534,DP-13105,6/21/2013,6/26/2013
CA-2013-152534,DP-13105,6/21/2013,6/26/2013
CA-2013-113747,VD-21670,5/6/2013,5/29/2013
CA-2013-123274,GT-14710,2/19/2013,2/24/2013
CA-2013-123274,GT-14710,2/19/2013,2/24/2013
CA-2011-125612,BK-11260,3/8/2011,8/8/2011
CA-2011-125612,BK-11260,3/8/2011,8/8/2011
CA-2011-125612,BK-11260,3/8/2011,8/8/2011
CA-2014-161984,SJ-20125,4/16/2014,11/4/2014
CA-2014-161984,SJ-20125,4/16/2014,11/4/2014
CA-2011-133851,CM-12445,6/16/2011,9/6/2011
CA-2011-133851,CM-12445,6/16/2011,9/6/2011
CA-2013-134474,AJ-10795,5/1/2013,7/1/2013
CA-2013-134474,AJ-10795,5/1/2013,7/1/2013
CA-2013-134474,AJ-10795,5/1/2013,7/1/2013
CA-2011-149020,AJ-10780,1/16/2011,11/1/2011
CA-2011-149020,AJ-10780,1/16/2011,11/1/2011
CA-2013-134362,LS-16945,3/10/2013,9/30/2013
CA-2011-136742,GP-14740,6/4/2011,10/4/2011
CA-2013-158099,PK-18910,4/9/2013,6/9/2013
CA-2013-158099,PK-18910,4/9/2013,6/9/2013
CA-2012-131128,TB-21520,10/19/2012,10/20/2012
CA-2011-148488,SM-20005,10/12/2011,12/15/2011
CA-2011-148488,SM-20005,10/12/2011,12/15/2011
CA-2014-114636,GA-14725,8/26/2014,8/30/2014
CA-2013-116736,CC-12430,1/17/2013,1/21/2013
CA-2013-116736,CC-12430,1/17/2013,1/21/2013
CA-2013-116736,CC-12430,1/17/2013,1/21/2013
US-2011-158638,AG-10765,9/17/2011,9/21/2011
CA-2014-111689,HP-14815,1/12/2014,3/12/2014
CA-2014-111689,HP-14815,1/12/2014,3/12/2014
CA-2012-129098,DK-13090,9/10/2012,10/13/2012
US-2014-123463,GZ-14470,12/24/2014,12/24/2014
CA-2013-165148,PM-19135,10/23/2013,10/25/2013
CA-2011-134061,LL-16840,4/5/2011,4/29/2011
CA-2012-143602,JS-15595,4/25/2012,4/28/2012
CA-2014-115364,OT-18730,3/7/2014,6/27/2014
CA-2014-150707,EL-13735,10/15/2014,10/20/2014
CA-2011-104976,CK-12760,9/12/2011,12/16/2011
CA-2014-132934,JE-15475,6/21/2014,6/27/2014
CA-2014-132934,JE-15475,6/21/2014,6/27/2014
CA-2014-133256,TH-21550,6/27/2014,6/28/2014
CA-2014-133256,TH-21550,6/27/2014,6/28/2014
CA-2014-133256,TH-21550,6/27/2014,6/28/2014
CA-2013-105494,PC-18745,11/11/2013,11/13/2013
CA-2013-105494,PC-18745,11/11/2013,11/13/2013
CA-2013-140634,HL-15040,4/10/2013,7/10/2013
CA-2011-144407,MS-17365,9/9/2011,9/15/2011
CA-2014-160983,GB-14530,1/11/2014,10/30/2014
US-2013-114622,JR-16210,4/13/2013,11/4/2013
CA-2014-150959,TD-20995,11/14/2014,12/11/2014
CA-2014-150959,TD-20995,11/14/2014,12/11/2014
CA-2014-132353,DB-13060,9/16/2014,9/18/2014
CA-2013-130477,LC-17140,4/13/2013,9/4/2013
CA-2013-130477,LC-17140,4/13/2013,9/4/2013
CA-2013-130477,LC-17140,4/13/2013,9/4/2013
CA-2014-143259,PO-18865,12/31/2014,4/1/2015
CA-2014-143259,PO-18865,12/31/2014,4/1/2015
CA-2014-143259,PO-18865,12/31/2014,4/1/2015
CA-2014-137596,BE-11335,3/9/2014,8/9/2014
CA-2014-137596,BE-11335,3/9/2014,8/9/2014
CA-2014-137596,BE-11335,3/9/2014,8/9/2014
CA-2012-133627,SC-20050,5/31/2012,7/6/2012
CA-2014-102519,BM-11650,11/28/2014,11/30/2014
CA-2014-102519,BM-11650,11/28/2014,11/30/2014
US-2011-141215,KL-16555,6/15/2011,6/21/2011
US-2011-141215,KL-16555,6/15/2011,6/21/2011
US-2011-141215,KL-16555,6/15/2011,6/21/2011
CA-2013-165218,RW-19630,6/3/2013,12/3/2013
CA-2013-165218,RW-19630,6/3/2013,12/3/2013
CA-2011-138296,RC-19825,5/12/2011,12/12/2011
CA-2012-111164,SE-20110,4/15/2012,11/4/2012
CA-2012-111164,SE-20110,4/15/2012,11/4/2012
CA-2012-111164,SE-20110,4/15/2012,11/4/2012
CA-2013-149797,AH-10075,9/16/2013,9/21/2013
CA-2011-132962,JM-15535,9/13/2011,9/16/2011
CA-2011-132962,JM-15535,9/13/2011,9/16/2011
CA-2012-115091,JJ-15760,5/10/2012,9/10/2012
CA-2012-115091,JJ-15760,5/10/2012,9/10/2012
CA-2014-144932,AB-10165,4/15/2014,4/18/2014
CA-2014-144932,AB-10165,4/15/2014,4/18/2014
CA-2014-144932,AB-10165,4/15/2014,4/18/2014
CA-2014-114216,RK-19300,3/9/2014,7/9/2014
CA-2013-140081,CG-12040,6/21/2013,6/25/2013
CA-2013-140081,CG-12040,6/21/2013,6/25/2013
CA-2013-140081,CG-12040,6/21/2013,6/25/2013
CA-2013-140081,CG-12040,6/21/2013,6/25/2013
US-2014-111745,RA-19885,6/11/2014,7/11/2014
CA-2012-148250,RP-19270,12/13/2012,12/17/2012
CA-2012-148250,RP-19270,12/13/2012,12/17/2012
CA-2013-105760,KC-16255,6/20/2013,6/21/2013
CA-2013-142958,RW-19630,12/14/2013,12/21/2013
CA-2013-142958,RW-19630,12/14/2013,12/21/2013
CA-2012-120880,JL-15850,3/6/2012,5/29/2012
CA-2012-120880,JL-15850,3/6/2012,5/29/2012
CA-2012-120880,JL-15850,3/6/2012,5/29/2012
US-2012-140200,CA-12775,7/26/2012,7/28/2012
US-2014-110576,RB-19795,3/12/2014,11/29/2014
US-2014-110576,RB-19795,3/12/2014,11/29/2014
US-2014-110576,RB-19795,3/12/2014,11/29/2014
US-2014-110576,RB-19795,3/12/2014,11/29/2014
US-2014-110576,RB-19795,3/12/2014,11/29/2014
CA-2014-131156,KH-16360,4/4/2014,8/4/2014
CA-2014-136539,GH-14665,12/29/2014,2/1/2015
CA-2014-136539,GH-14665,12/29/2014,2/1/2015
CA-2014-119305,SW-20275,1/12/2014,5/12/2014
CA-2014-102414,JA-15970,5/16/2014,5/19/2014
CA-2014-102414,JA-15970,5/16/2014,5/19/2014
CA-2014-102414,JA-15970,5/16/2014,5/19/2014
CA-2012-112571,DL-12925,9/22/2012,9/22/2012
CA-2014-152142,LW-16990,11/15/2014,11/20/2014
CA-2012-160059,TB-21190,1/12/2012,11/27/2012
CA-2013-120859,CV-12805,2/9/2013,5/9/2013
CA-2011-127488,MS-17365,9/22/2011,9/24/2011
CA-2014-135279,BS-11800,10/4/2014,12/4/2014
CA-2014-135279,BS-11800,10/4/2014,12/4/2014
